Review ID,Review Date,Review Content,Listing Title,Neighbourhood,City,State,Country,Room Type,Room Price,Room Availability
17651981,2014-12-26,We spent a wonderful time at Maria and Jordi's appartement. Their loft is absolutely lovely and definitely a perfect place to stay in Barcelona.You are so closed to the beach which is perfect for a midnight bath :).Their advice were also very helpful for finding good restaurants ;)I will recommend this place to any couple who want to stay in Barcelona in a charming environment.,COSY & ARTY LOFT 3'BEACH 1' METRO!!,el Poblenou,Barcelona,Catalonia,Spain,Entire home/apt,85,356
21281263,2013-12-10,"The lovely Anna greeted us at the station as our hosts were on a 'babymoon' and she saved us time and money with great recommendations for food in the local area. The apartment is up 3 flights of stairs but Venice has many stairs so we got fit! The apartment was perfect for the two of us - comfy bed, all the things we needed in the kitchen, good amount of space, etc. It has a lovely view, including overlooking a canal with your very own gondolier! It is incredibly quiet despite being so central. The best thing about this apartment is the location. It is a 5 minute walk from the train station so is easy to find your way back to by following the Ferrovia signs. We would definitely recommend this apartment for couples.",Romantic view over venitian canals,Santa Croce,Venice,Veneto,Italy,Entire home/apt,140,285
33484028,2012-02-25,"Great place- spacious, comfortable, quiet apartment in great condition. The hosts have thought of every detail. The bathroom sink was draining slowly when I was there, but I think they probably just didn't know about it- it seemed like they were on top of fixing things. Easy access with a door code, so it's possible to arrive anytime and not worry about meeting to get a key if your flight is delayed. ",Indoor/Outdoor Cottage & Gardens,Echo Park,Los Angeles,California,United States,Entire home/apt,149,347
5768056,2013-06-04,"Linda has a lovely home, very cozy and you get to see some of her fine art work! I didn't meet her in person as she was out of town, but she has a nice neighbor with a cute little dog, and her friend gave us a bunch of great tips for places and pubs we can visit.Communication via mail was excellent and I would definitely recommend Linda's home if you're planning to stay in London.",Beautiful flat in Victorian house,Hackney,London,England,United Kingdom,Entire home/apt,110,19
36621227,2012-03-15,"The apartment was very nice. There were many useful amenities, such as kitchen, wifi, maps, and some snacks provided. The apartment was only a short walk to a metro station, which was convenient for touring the city. ",Luxury Ku'damm Studio +  Bikes 4you,Neue Kantstraße,Berlin,Berlin,Germany,Entire home/apt,81,306
38657039,2014-07-10,"This is a GREAT location, I will definitely keep it on my list for my next trip to the city!",Great West Village apartment,West Village,New York City,New York,United States,Entire home/apt,200,41
10926136,2012-08-14,"My friend and I stayed with Lisa & joe at the beginning of march this year and we thoroughly enjoyed their company, their generosity when we needed to use their phone for local calls and their endless advice on getting around LA, particularly because Venice is at least an 1 hour's bus journey from central LA. When we arrived Lisa was kind enough to pick me and my friend up separately as we arrived at different times at a fraction of the cost that a taxi would charge. We stayed in their nautical themed room which was a little cold at times but we had a huge bed with plenty of blankets to keep us warm in the night. It also is a little poor on wifi connection, but fine in the communal areas. On mornings where we had to leave early, Lisa would organise for us to have a packed continental breakfast, even though this was included in the price it was super kind of her to have this ready for us when it was needed. If anyone is looking to rent a room please note the bathroom is shared with other bnb guests, but it is kept clean and is equipped with a decent, powerful shower. All in all I would recommend this to anyone looking to rent a room with lovely hosts, a short walk away from the beach and a quaint experience near to the Venice canals.",Rm#1-PEACEFUL PARADISE by Sea,Venice,Los Angeles,California,United States,Private room,100,340
44838729,2012-06-03,It was easy to find and the room was clean. Very closed to the center.,COSY ROOM-center-5 mn RAMBLAS,el Poble Sec,Barcelona,Catalonia,Spain,Private room,19,336
40618302,2014-04-23,"Alexis's room was indeed cozy! Although the room itself is small, it is in a central location, literally less than a 5 minute walk to Sagrada familia, with great restaurants located closeby. Very affordable and good value. The apartment is large enough for you to have your privacy, and Alexis works for the majority of the day.  Alexis was even kind enough to let us use his balcony and make us tea. Would recommend again!",Cozy Room en Sagrada Familia.,la Sagrada Família,Barcelona,Catalonia,Spain,Private room,26,281
26354464,2013-06-23,"This is a great place to stay for the proper Paris experience. The apartment is tiny but has everything you need for a stay of a few days. The location is really good - easy to walk to many Paris sites, shops, food, banks and metro all nearby. We came by Eurostar to Gard de Nord and it is an easy walk form the station. We didn't meet Jean-Christophe but he made us welcome nevertheless and was quick to respond to emails and very helpful allowing us to arrive early and leave late.","Historic heart of Paris,Montmartre",Opéra,Paris,Île-de-France,France,Entire home/apt,60,294
5972045,2012-10-13,"I have stayed at Roberto's place 1 night, his place is clean and chic and it is nice to have the private bathroom! Roberto is a nice and helpful host, you will find some information for the places to visit at your room. The location is good, it is close to metro station and in the posh area, a 5-star hotel is just nearby! highly recommended! ",#3 Check in & Relax at 5★ priv. bdr,Castellana,Madrid,Comunidad de Madrid,Spain,Private room,39,347
20404110,2014-02-03,The reservation was canceled 6 days before arrival. This is an automated posting.,Cosy comforts in beautiful flat,Hammersmith and Fulham,London,England,United Kingdom,Private room,39,345
